"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Rps2",0.00291069387721905,-0.345613461071387,0.672,0.733,1
"Aco2",0.00307085140174603,-0.282200152535599,0.058,0.137,1
"Cebpz",0.0032630495264646,-0.312724364201123,0.095,0.191,1
"1110008P14Rik",0.00355259225417502,-0.275329233302921,0.095,0.191,1
"Arhgap9",0.0036378238013691,-0.251082776854856,0.054,0.13,1
"Polr1c",0.00368642376784336,-0.28995861152452,0.041,0.107,1
"Ccni",0.00387931474409701,-0.278301597230065,0.121,0.221,1
"H3f3a",0.00418721464381713,-0.306285719957928,0.631,0.733,1
"Rpl27-ps3",0.00431869761563975,-0.337550212833663,0.076,0.16,1
"Mrps26",0.00442706720541158,0.444756204977567,0.123,0.038,1
"Txnl1",0.00448741343293116,-0.322243030241648,0.099,0.191,1
"C130026I21Rik",0.00475666832505451,0.442407520561505,0.186,0.084,1
"Nfil3",0.00478667535150726,0.451934741110985,0.164,0.069,1
"Pfdn6",0.00509164205218958,0.394408482935583,0.134,0.046,1
"Cd81",0.00529909281893735,0.405155626628856,0.432,0.336,1
"B3gnt8",0.00540113353200201,-0.293860785147349,0.048,0.115,1
"Pim3",0.00545933904284585,0.390423384316896,0.11,0.031,1
"Ly6d",0.0056249563066403,0.254897724103561,0.881,0.832,1
"Tyrobp",0.00563636648362226,-0.272770197682515,0.063,0.137,1
"St3gal6",0.00634739596942649,0.435319768594913,0.16,0.069,1
"Ufd1",0.00640173520056937,-0.266376490453166,0.043,0.107,1
"Sh3glb1",0.007439844357722,0.344702544508463,0.296,0.183,1
"Tax1bp1",0.00870985881907244,0.432057315741329,0.259,0.16,1
"Lsm5",0.00888903266660059,0.416516792384775,0.27,0.168,1
"Slbp",0.00915034647046219,0.429746905099624,0.19,0.099,1
"Slirp",0.00983948047983091,-0.269968019470388,0.071,0.145,1
"Bank1",0.0102598414231386,0.353184984449097,0.475,0.366,1
"Cct3",0.0102987298620389,0.402356569477638,0.216,0.122,1
"Creld2",0.0106903981062262,-0.419388823632928,0.067,0.137,1
"Mrpl32",0.0106922078681182,-0.258739695351543,0.071,0.145,1
"Pin1",0.0107405634212729,-0.331173056374753,0.102,0.183,1
"Fcgr2b",0.0108407678154883,0.455026325896011,0.19,0.099,1
"Gm8369",0.0116317136473153,-0.496903246816118,0.166,0.252,1
"Bach2",0.0119253896814838,-0.272984077841651,0.052,0.115,1
"mt-Nd2",0.012007795365005,0.252053868061237,0.665,0.557,1
"Wdr1",0.0126391091106482,-0.2602541454738,0.108,0.191,1
"Ndufab1",0.0128252816673736,0.35706732125431,0.201,0.107,1
"H2-Q6",0.0131184215922956,-0.326746138856611,0.104,0.183,1
"Sema4d",0.0131393326500819,-0.261103603386494,0.119,0.206,1
"Ccr7",0.0134421326270339,0.275981663171775,0.404,0.275,1
"Yme1l1",0.0138954060421541,-0.251231556527162,0.08,0.153,1
"Pax5",0.0147500902817453,0.3887820683349,0.158,0.076,1
"Ifi27l2a",0.0153348749543888,-0.437962152570433,0.173,0.267,1
"Hnrnpf",0.016143666643202,0.329366953388912,0.566,0.519,1
"Pfdn2",0.0162157339631936,0.308425769234863,0.24,0.145,1
"Psmc2",0.0164001105599337,0.413045343124058,0.114,0.046,1
"Arhgap45",0.0165769816949069,-0.322495883771786,0.194,0.298,1
"Ankrd33b",0.0166905866610375,0.391742721270243,0.117,0.046,1
"0610037L13Rik",0.0167965209180045,-0.260875297813008,0.05,0.107,1
"Sp100",0.0170262147517602,-0.337667025906938,0.149,0.237,1
"Araf",0.0171725458019085,-0.327307223931164,0.056,0.115,1
"BC031181",0.0180323885235331,0.398047820691489,0.229,0.145,1
"Trim26",0.0187815289168482,0.34960567578946,0.104,0.038,1
"Pet100",0.0192320892245022,-0.273718026323906,0.084,0.153,1
"Mrpl11",0.0196947517881877,0.331876651071442,0.114,0.046,1
"Rasgrp2",0.0207179225972009,-0.282296369870383,0.192,0.29,1
"Hmgn1",0.0231224798743823,0.338764400287186,0.33,0.252,1
"Rpl9-ps6",0.0233207002780843,-0.3477157716465,0.108,0.183,1
"Fam32a",0.0239062642481402,0.294335571107487,0.181,0.099,1
"Rab11a",0.0241229460885757,0.356821437830316,0.149,0.076,1
"Ssr4",0.0243579651996052,-0.326768100475789,0.242,0.336,1
"Ctsz",0.0246100414364706,0.276193990601828,0.406,0.328,1
"Sp110",0.0251524925420721,-0.302372268428667,0.076,0.137,1
"Eif4a2",0.0253362199013864,0.294291273218549,0.477,0.405,1
"Gm26917",0.0259787377648428,-0.283914427024435,0.13,0.206,1
"AA467197",0.026941859720291,0.387362242607541,0.138,0.069,1
"Fmc1",0.0275195664591772,-0.282155928897024,0.076,0.137,1
"Traf1",0.0284273308311347,0.44910735402954,0.145,0.076,1
"Tubb4b",0.0290426859340639,0.318524748072588,0.261,0.176,1
"Chchd10",0.0295196403805892,0.355747160204829,0.505,0.435,1
"Etfb",0.0297126061599561,-0.320703023025762,0.091,0.153,1
"Dad1",0.0297205173961871,0.2603890642461,0.508,0.42,1
"Ssh2",0.0308431436438794,-0.281812225613938,0.106,0.176,1
"Ctsc",0.0310236234549743,0.404878349271427,0.322,0.244,1
"Zbtb8os",0.0313016292899886,0.278466922319584,0.108,0.046,1
"Atp5f1",0.0313189938373156,0.340739233708711,0.4,0.336,1
"Rbbp7",0.0325576058625165,0.293699521618579,0.119,0.053,1
"Rac1",0.033602191231889,0.311789394057462,0.272,0.183,1
"Cd82",0.0347787209723336,0.318423212135239,0.194,0.115,1
"Tmem243",0.034991822395191,0.296889958336529,0.328,0.244,1
"Cd86",0.036776423726164,0.345860635936909,0.276,0.206,1
"Hnrnpu",0.0376350890805248,0.272613451218617,0.294,0.206,1
"Sbno1",0.0377440198411685,-0.25136255340172,0.095,0.16,1
"Tpm4",0.0378176511835345,0.348639501550428,0.186,0.115,1
"Camk2d",0.0386253319662923,0.320153573244584,0.328,0.252,1
"Snrnp27",0.0392486888337977,0.357575801645357,0.112,0.053,1
"Prkar1a",0.0422838657672968,0.296882893604314,0.197,0.122,1
"Psma3",0.0430503081393616,0.286705708063771,0.451,0.389,1
"Sh3kbp1",0.0430728008599695,0.321400340737098,0.179,0.107,1
"Pmaip1",0.0432780800564301,0.360150397336621,0.112,0.053,1
"Dusp5",0.0444758875120288,0.296714579367317,0.166,0.099,1
"Eif6",0.0446969212473837,0.325582583958828,0.13,0.069,1
"Tcf4",0.0453897550356965,0.34812838018948,0.328,0.26,1
"Mdm2",0.0477879684971609,0.316638764440668,0.108,0.053,1
"Fkbp4",0.050995834679559,0.298967928616,0.138,0.076,1
"Pdia3",0.0517969733965434,0.338755683851628,0.261,0.191,1
"Rap1a",0.0537197699723809,0.326270343246867,0.287,0.214,1
"Papola",0.0563945929612641,0.306349696271363,0.173,0.107,1
"Rel",0.057206405628409,0.274810014877467,0.374,0.29,1
"Ighm",0.0579771896578086,-0.842895706132624,0.413,0.496,1
"Cwc15",0.0584118941059178,0.329761163188925,0.257,0.191,1
"Pgam1",0.0598217816840125,0.298569769962422,0.156,0.092,1
"Skap2",0.0606414151209415,0.354108672172746,0.104,0.053,1
