"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Kcnq1ot1",0.00164541523002046,0.263620989415478,0.139,0.059,1
"Ccnt2",0.00172036187720479,0.265851755191581,0.115,0.045,1
"Pigx",0.00173538779868397,0.276196656940373,0.205,0.102,1
"Gm2000",0.00178904402742596,-0.503412444331765,0.057,0.161,1
"Vps36",0.00183906282344443,0.346211991926393,0.189,0.095,1
"Taf15",0.00183958012161611,0.268563166817595,0.156,0.072,1
"Erp44",0.00187524980804226,0.326190550647028,0.164,0.076,1
"Clns1a",0.0019327026553495,0.336494830733449,0.18,0.09,1
"Sf3b5",0.00194688980972728,0.358723457247955,0.344,0.226,1
"Dpm3",0.0019718059533721,-0.451703207171122,0.107,0.228,1
"Ccnd2",0.00206406356064918,0.292742566605874,0.557,0.399,1
"Pcmt1",0.00207936578965536,0.308125964587385,0.189,0.093,1
"Atp6ap2",0.00209539846835088,0.348639742848475,0.148,0.068,1
"Cct4",0.00211733823751544,0.267184126153493,0.434,0.283,1
"Nudc",0.00214153913958474,0.285999184676186,0.295,0.171,1
"Prpf40a",0.00215857251304541,0.252682703024336,0.23,0.12,1
"Ppan",0.00223947157037859,0.277082442256438,0.139,0.062,1
"Ctsz",0.00225748656969528,0.310717524126967,0.205,0.109,1
"Med28",0.00228947495827818,0.270324034787196,0.32,0.193,1
"Tspan13",0.00234104733186518,0.363419391363405,0.295,0.172,1
"Vim",0.00236528572078941,0.36138375520994,0.344,0.217,1
"Cd69",0.00244995702448572,0.386528918304755,0.32,0.204,1
"Uqcrc2",0.0024500097148103,0.29463993133156,0.303,0.178,1
"Ebna1bp2",0.00251559413709968,0.264197651626517,0.221,0.118,1
"Tcp1",0.00254108164859457,0.26756221683879,0.287,0.167,1
"Ptprcap",0.00256256513870261,0.288676604978374,0.746,0.614,1
"Znrd1",0.00260104560044147,0.266552782297406,0.213,0.112,1
"Tomm40",0.00267461747530893,0.321461169144607,0.164,0.079,1
"Foxn3",0.00274539976138697,-0.432135085268628,0.115,0.231,1
"Guk1",0.0027473269456132,0.291640404714006,0.221,0.12,1
"Sept7",0.00277841868173325,0.256349505621998,0.385,0.243,1
