"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Anapc13",0.02267779612601,-0.275150762323172,0.206,0.312,1
"Nudt9",0.0230426006268364,0.308366973845597,0.119,0.048,1
"Tcf4",0.0247853526724553,-0.265719390919728,0.154,0.24,1
"Irf1",0.024959883430408,-0.252540590795166,0.219,0.32,1
"Pabpc1",0.0264716569344092,-0.258577952821148,0.621,0.704,1
"Ly6c2",0.0278088593327089,-0.277348952406442,0.161,0.256,1
"Lbr",0.0292935248364292,-0.297368832137102,0.077,0.144,1
"Klf7",0.0300224243341823,-0.2873298600673,0.048,0.104,1
"Dctpp1",0.0300383213227945,0.284193821887833,0.148,0.072,1
"C1qb",0.0301077343551772,0.571440453569548,0.241,0.152,1
"Fam174a",0.0301136541101516,-0.26348674944888,0.241,0.336,1
"Vmp1",0.0306097710718135,-0.254819706685654,0.109,0.184,1
"Wnk1",0.0307130936789235,-0.265504059713147,0.232,0.328,1
"Nfam1",0.0309575511170048,-0.318954070380892,0.132,0.208,1
"Mdp1",0.031651991168218,0.251724014251383,0.135,0.064,1
"Lbh",0.0320617440041698,-0.353386329037971,0.103,0.176,1
"Ncoa4",0.032185168827845,-0.296092997160665,0.048,0.104,1
"Lst1",0.0338193336889551,-0.25747678460009,0.473,0.568,1
"Lamtor3",0.0352097650084277,0.272174344826508,0.132,0.064,1
"Ptk2b",0.0355373342955405,-0.268743194994976,0.074,0.136,1
"Cxcr4",0.0370943264998475,-0.403426274651508,0.113,0.184,1
"Prkcb",0.0373278392162092,-0.3554768538328,0.106,0.176,1
"Tsc22d1",0.0378632648110338,-0.522804246757272,0.106,0.176,1
"Rchy1",0.0381334183658539,-0.311363110237733,0.106,0.176,1
"Gimap1",0.0398381981782002,-0.304724250053723,0.068,0.128,1
"Rbm4b",0.0401750280204175,-0.262467356066661,0.068,0.128,1
"Selplg",0.040263639795397,-0.362594811201457,0.354,0.448,1
"Luc7l2",0.0410825170017827,-0.296486560247333,0.19,0.272,1
"Basp1",0.0425551697675697,-0.264364970838127,0.058,0.112,1
"2210016F16Rik",0.0444217748734328,-0.264467858702021,0.116,0.184,1
"Sqstm1",0.0452575659650155,0.339216529696313,0.257,0.168,1
"Hnrnpab",0.0452948078342425,-0.32736505508299,0.196,0.288,1
"Mdh2",0.0453399268127561,0.329611741920403,0.505,0.416,1
"Jun",0.0462735708152848,0.355667428699031,0.524,0.464,1
"C1qc",0.0469913267272081,0.385181362529378,0.238,0.152,1
"Cops6",0.048150218503624,0.253334498435877,0.222,0.136,1
"Lrrc58",0.0487343482292854,0.272333257251143,0.141,0.072,1
"Ywhah",0.0493553106328236,0.257249484135642,0.383,0.304,1
"Sdhc",0.0501055204676375,0.252250309576369,0.141,0.072,1
"Dok3",0.052267336918816,0.290446921919858,0.158,0.088,1
"Eif4h",0.0532750158067119,0.26984159768447,0.209,0.128,1
"Bcl11a",0.0538748309772745,-0.258218481962219,0.084,0.144,1
"Csde1",0.0540389588028878,-0.306868787312824,0.151,0.216,1
"Dek",0.055296380708522,-0.283963099989265,0.174,0.248,1
"Cope",0.056025863506758,0.270093709669965,0.328,0.24,1
"Ifi27l2a",0.0564221018076955,-0.268017623148622,0.527,0.616,1
"Ms4a4c",0.0589524746382859,-0.263164662782641,0.154,0.232,1
"Acp5",0.0611006297709542,0.482227673063092,0.315,0.24,1
"Rex1bd",0.0611038891210046,0.305269781699295,0.183,0.112,1
"Ebi3",0.0620634746841905,-0.317626651604699,0.074,0.128,1
"Imp3",0.0624509217141972,0.296098677369896,0.167,0.096,1
"Ppp6c",0.0633293491486381,-0.302115608608588,0.093,0.152,1
"Lgmn",0.0643197297610996,0.412767903045896,0.418,0.336,1
"Rps6ka1",0.0667446264986585,-0.278735283645106,0.116,0.176,1
"Gnb1",0.0673094975671154,-0.292105608112263,0.161,0.232,1
"Gpr132",0.0674517884163397,-0.265347545987175,0.119,0.184,1
"Dusp1",0.0680068909082382,0.268066370553099,0.614,0.544,1
"Ppp4r2",0.070324356268607,-0.254766618805104,0.074,0.128,1
"Slc36a3os",0.0703443128662251,0.265277304717782,0.145,0.08,1
"Mdh1",0.0732456955016698,0.25300005312905,0.318,0.232,1
"Atf7ip",0.0761901377188499,-0.313357874224723,0.058,0.104,1
"Selenok",0.0797791841054862,0.27184292135343,0.592,0.552,1
"Filip1l",0.0811895142957135,-0.281430077936428,0.199,0.272,1
"Fam32a",0.0833860255458946,0.276345494368267,0.232,0.16,1
"Ppp3ca",0.0854932314333002,-0.259916997985133,0.135,0.2,1
"Gm11808",0.0858252494372185,-0.304743462778055,0.154,0.216,1
"Clec4n",0.090443686855326,0.336056133807605,0.186,0.12,1
"Clec4a2",0.0928296949146759,0.373750783847974,0.238,0.176,1
"Aprt",0.0930412961252843,0.275980818007107,0.264,0.192,1
"2310011J03Rik",0.0943285783820239,0.295391089835982,0.116,0.064,1
"Wsb1",0.095209064676003,-0.28816783467892,0.174,0.24,1
"Tgm2",0.0966400388011002,0.292903776003154,0.206,0.136,1
"Rgs1",0.0994618278307695,0.395222178682777,0.421,0.36,1
"Atg101",0.107131517624696,-0.27750314257016,0.093,0.144,1
"Metap2",0.11011454682073,0.280018668671192,0.225,0.16,1
"Fam96a",0.113529028156077,0.257377288126701,0.28,0.208,1
"Icam1",0.11360834235299,0.250752131530468,0.232,0.168,1
"Tm6sf1",0.114279372528671,-0.268851618655336,0.196,0.256,1
"Mrps18a",0.115206306681302,0.261449474041517,0.161,0.104,1
"Syngr2",0.118857192771118,-0.262934078571913,0.418,0.472,1
"Klf3",0.122649254098228,0.359392380828511,0.145,0.096,1
"Rbm42",0.124204160911426,0.27629097297959,0.209,0.16,1
"Rbbp6",0.125542326970268,-0.252726852500751,0.129,0.184,1
