"type","geneID","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"mt.Cytb",0,1.21708142555683,1,0.999,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Slc12a2",0,1.2001342302807,0.992,0.726,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ttr",0,1.03561245686508,0.764,0.096,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Uqcrh",0,0.852362539221675,1,0.995,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"mt.Atp6",0,0.802722959814623,1,1,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rpl37a",0,0.651812317422184,1,1,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rps4x",0,0.499059574427091,1,1,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Eef1a1",0,0.498030036609599,1,1,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rpl3",0,0.465174371616528,1,1,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rpl10a",0,0.438595181667837,1,1,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rps19",0,0.431271577071278,1,1,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rps5",0,0.423196193812705,1,1,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rpl18a",0,0.398243753326598,1,1,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"H2.DMa",0,-0.938844897534319,0.118,0.959,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Psmb10",0,-0.941337238073371,0.599,0.996,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"H2.DMb1",0,-0.969720227274351,0.029,0.939,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Psme1",0,-0.985199979650321,0.795,0.998,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Plac8",0,-1.07146837778611,0.996,1,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Psme2",0,-1.07425061414468,0.68,0.999,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Irf1",0,-1.10254832220207,0.104,0.967,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tuba1b",0,-1.13135127503765,0.777,1,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Trim30a",0,-1.14148196984703,0.02,0.959,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"H2.K1",0,-1.14546821411005,0.956,1,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"H2.Q7",0,-1.16298577214301,0.149,0.982,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pycard",0,-1.17169996063061,0.993,1,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ifi47",0,-1.19214312237847,0.085,0.971,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"H2.T23",0,-1.19446109209141,0.25,0.99,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Hmgb2",0,-1.19843239493196,0.79,0.999,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Birc5",0,-1.2337819713574,0.197,0.959,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tubb4b",0,-1.26387053332267,0.866,0.999,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tap1",0,-1.3246902950496,0.122,0.99,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Top2a",0,-1.43477037031703,0.26,0.985,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Irgm1",0,-1.4553786945952,0.138,0.996,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"H2.D1",0,-1.54460793303927,0.914,1,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Irf8",0,-1.55563171741862,0.583,0.998,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"H2.Eb1",0,-1.57576986455871,0.049,0.993,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"B2m",0,-1.60274465066388,0.991,1,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Bst2",0,-1.62735076592135,0.429,0.999,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Lgals9",0,-1.70098351609446,0.83,1,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Iigp1",0,-1.72384116758792,0.031,0.987,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cxcl9",0,-1.838142517481,0.061,0.942,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"H2.Aa",0,-1.91418577643022,0.076,0.998,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"H2.Ab1",0,-2.01879275776525,0.163,1,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Psmb9",0,-2.07052854581598,0.288,0.999,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Igtp",0,-2.14440630990532,0.145,1,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Lypd8",0,-2.25314394358522,0.973,1,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Psmb8",0,-2.27297580578848,0.267,1,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ly6c1",0,-2.2769974403682,0.198,0.976,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cxcl10",0,-2.31084083645173,0.121,0.951,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Isg15",0,-2.35446550839826,0.109,0.999,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Areg",0,-2.62043512513693,0.333,0.995,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cd74",0,-2.96805744979255,0.157,1,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ly6a",0,-3.55414827665847,0.538,1,0
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rps3a1",1.02562426955188e-307,0.375916438382975,1,1,3.18487104423946e-303
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"H2afv",1.82659611732594e-307,1.04889006882768,0.997,0.923,5.67212892313223e-303
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rplp0",5.18119812046107e-305,0.352621427779956,1,1,1.60891745234678e-300
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Inf2",3.95613122563861e-304,-0.876564584290756,0.092,0.938,1.22849742949756e-299
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rps6",2.23170616795899e-303,0.365149871722854,1,1,6.93011716336306e-299
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ifitm3",6.56608260507547e-302,-1.20329840371211,0.965,0.999,2.03896563135408e-297
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Hsp90aa1",2.3840242167801e-301,-0.855965935154302,0.989,1,7.40311040036724e-297
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rpl13",2.59891378449445e-301,0.332583195542935,1,1,8.07040697499061e-297
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"mt.Nd4",4.52590107534158e-301,0.954591019231129,1,0.999,1.40542806092582e-296
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cox5a",1.31849209270982e-299,-0.582432509545125,1,1,4.09431349549182e-295
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Oat",5.34848871540659e-299,1.14985879902294,0.999,0.978,1.66086620079521e-294
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rps16",3.30445842676151e-297,0.36798118139005,1,1,1.02613347526225e-292
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Gsr",5.10435427523358e-297,-1.028316670854,0.919,0.998,1.58505513308828e-292
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Lap3",1.44367309110821e-295,-0.84555535642113,0.758,0.997,4.48303804981831e-291
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rac1",3.94836780975282e-295,-0.838314404620274,0.874,0.999,1.22608665596254e-290
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"mt.Nd1",4.3876062909229e-295,0.748448693265679,1,1,1.36248338152029e-290
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tapbp",6.32687626155618e-295,-0.885739777105228,0.236,0.975,1.96468488550104e-290
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"H2.T22",1.09675993127555e-294,-0.892969922941649,0.198,0.951,3.40576861458996e-290
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ppa1",6.45030881440665e-294,-0.803513112605467,0.911,0.999,2.0030143961377e-289
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Gbp2",1.12438706792756e-293,-1.06097015253369,0.031,0.886,3.49155916203544e-289
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Upp1",8.08082907960678e-292,-1.16600880600169,0.09,0.915,2.50933985409029e-287
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rps9",6.92593727537284e-291,0.356512900245383,1,1,2.15071130212153e-286
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Smc2",1.0160037301367e-289,-0.979671645106391,0.235,0.97,3.1549963831935e-285
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Hspa5",1.58766742432615e-287,-1.0042926530527,0.866,1,4.93018365275998e-283
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Manf",2.33129211841079e-287,-0.952526463181602,0.797,0.995,7.23936141530101e-283
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Psma7",7.76419439084729e-286,-0.67355839742513,0.984,1,2.41101528418981e-281
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ero1l",4.47019637283746e-285,-1.35273729014364,0.603,0.995,1.38813007965722e-280
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pclaf",1.6154103240156e-284,-1.21056199419596,0.316,0.986,5.01633367916565e-280
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Irf7",1.27253834762718e-282,-0.827842351447373,0.053,0.886,3.95161333088668e-278
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Psma4",8.05331384911248e-282,-0.742551711378565,0.946,0.997,2.5007955495649e-277
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mgst1",2.11609012491952e-280,-0.845970781589984,0.989,0.999,6.57109466491258e-276
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cyc1",2.61696886443132e-279,-0.598181665089566,0.993,1,8.12647341471857e-275
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Xaf1",1.87172215567094e-278,-0.735703254745585,0.023,0.861,5.81225881000498e-274
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tapbpl",7.1127858085736e-277,-0.742074624901735,0.092,0.904,2.20873337713636e-272
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Got1",2.39396527249612e-276,-0.8035548235173,0.243,0.953,7.43398036068222e-272
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"mt.Nd2",2.29707905263425e-275,0.717775243829756,1,0.999,7.13311958214513e-271
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rpl32",3.86847649964627e-274,0.302688189761789,1,1,1.20127800743516e-269
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pigr",2.24301209088766e-273,1.01642721125666,0.983,0.864,6.96522544583346e-269
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Stat1",6.40695818520899e-273,-0.793205318203922,0.096,0.893,1.98955272525295e-268
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ube2s",1.22549200958673e-272,-0.984224253024259,0.753,0.995,3.80552033736966e-268
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tspo",1.8790801685633e-272,-0.751516964339143,0.939,1,5.83510764743962e-268
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Hadh",2.11172987092217e-272,0.851639450115541,0.991,0.914,6.55755476817461e-268
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"H2afz",4.44056830370062e-271,-0.670329583647245,1,1,1.37892967534815e-266
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rpl15",5.80159976935308e-269,0.334488301064976,1,1,1.80157077637721e-264
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pim1",2.36923987523013e-268,-0.951207374983391,0.218,0.943,7.35720058455214e-264
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Jaml",1.58926008373096e-266,0.886491522860788,0.993,0.921,4.93512933800975e-262
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Gng12",8.36482135924199e-265,-0.797111913678089,0.691,0.995,2.59752797668541e-260
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Gm4951",4.38049458423209e-264,-0.737913923131585,0.003,0.819,1.36027498324159e-259
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Wars",2.92501749193776e-263,-0.835824819887415,0.335,0.964,9.08305681771433e-259
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Gmppb",1.42862576734318e-261,-0.817460661403077,0.328,0.955,4.43631159533079e-257
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"mt.Co3",6.81468530192814e-260,0.555904994236052,1,1,2.11616422680774e-255
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Smoc2",1.71303987147873e-259,0.963214314667385,0.975,0.776,5.31950271290289e-255
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rps18",9.11354773616178e-259,0.342961345693492,1,1,2.83002997851032e-254
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tubb5",1.00603000815675e-258,-0.802415254535819,0.95,1,3.12402498432916e-254
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Usp18",2.43884353136325e-258,-0.784812544477156,0.032,0.834,7.57334081794229e-254
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Oasl2",2.46773292053598e-258,-0.702307374170883,0.024,0.828,7.66305103814037e-254
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ifi44",3.62957466506049e-258,-0.611033188722745,0.007,0.812,1.12709182074123e-253
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Zbp1",9.27884455268863e-258,-0.678689249299892,0.028,0.83,2.8813595989464e-253
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rrm2",1.36059254058538e-257,-0.826395025018265,0.171,0.928,4.22504801627978e-253
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Eif3f",1.90920749114909e-257,0.530160760106902,1,0.999,5.92866202226527e-253
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tagln2",3.04035041677352e-256,-0.715784428661453,0.926,0.999,9.4412001492068e-252
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pfkp",1.09286565579414e-255,-0.899963055203944,0.544,0.993,3.39367572093754e-251
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ranbp1",4.3268403385472e-255,-0.729463019542056,0.965,1,1.34361373032906e-250
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Gbp7",5.61926712119434e-255,-0.721167571841628,0.017,0.816,1.74495101914448e-250
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Lgr5",9.14040105541928e-255,0.782778154405778,0.817,0.271,2.83836873973935e-250
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rpl17",4.39895711282281e-254,0.368363364894504,1,1,1.36600815224487e-249
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Gsta4",3.77536076614959e-253,1.08518309289312,0.934,0.508,1.17236277871243e-248
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rps27a",4.68476944853888e-253,0.293767555487017,1,1,1.45476145685478e-248
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Xdh",1.13993519873188e-252,-0.611087708627416,0.029,0.823,3.53984077262209e-248
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ran",2.55522463852196e-252,-0.578953829032596,0.997,0.999,7.93473907000225e-248
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"mt.Co2",6.07117005243486e-252,0.51774764398123,1,1,1.8852804363826e-247
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rps7",8.82229090769435e-252,0.433905487254703,1,1,2.73958599556633e-247
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rpl23a",8.77559197535031e-251,0.33420820342409,1,1,2.72508457610553e-246
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cox7a2l",1.03763199964961e-250,0.60080652644032,1,0.996,3.22215864851195e-246
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rps15a",1.25521807109294e-250,0.362083515482025,1,1,3.89782867616491e-246
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Serping1",1.52426862597587e-250,-0.952890743158279,0.017,0.803,4.73331136424287e-246
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Oasl1",3.70669428485515e-250,-0.871705139403667,0.039,0.826,1.15103977627607e-245
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rpl4",1.25864720604752e-249,0.33196773534098,1,1,3.90847716893938e-245
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Adssl1",2.78121639455056e-249,-0.7590344899295,0.076,0.852,8.63651126999784e-245
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Sox4",2.40225323552308e-248,1.08214887409905,0.939,0.636,7.45971697226983e-244
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Txn1",5.6471725380621e-248,-0.533975249870419,1,1,1.75361648824442e-243
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Olfm4",2.3416188245907e-246,2.76020242196139,0.934,0.847,7.2714289360015e-242
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Eif2s2",2.44709343171258e-246,-0.667096630270673,0.951,1,7.59895923349707e-242
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mki67",1.1178110739775e-245,-0.830935535366322,0.139,0.89,3.47113872802234e-241
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Clca4b",2.69623011320471e-245,0.760263938179524,0.66,0.115,8.37260337053459e-241
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Socs1",3.10073748267083e-245,-0.741445176136976,0.041,0.817,9.62872010493773e-241
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ube2c",5.38971313706444e-245,-1.22516553899956,0.308,0.94,1.67366762045262e-240
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Lrrc59",1.13037884857901e-243,-0.726805337891347,0.584,0.986,3.51016543849239e-239
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Akr7a5",1.81631769780857e-243,0.767959451330208,0.979,0.894,5.64021134700496e-239
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Eif5a",4.56694655273036e-242,-0.556196409223355,0.997,1,1.41817391301936e-237
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ociad2",4.82697678070106e-242,0.816988407399956,0.983,0.874,1.4989210997111e-237
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Apobec3",5.54131458855511e-242,-0.885122169974426,0.44,0.953,1.72074441918402e-237
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Clca3b",7.9371709329417e-242,1.36650944329028,0.923,0.594,2.46472968980639e-237
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rps8",1.34475273646556e-241,0.319662119097762,1,1,4.17586067254652e-237
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Eif6",5.38612806892071e-239,-0.629734735371172,0.928,0.999,1.67255434924195e-234
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rpl6",8.66531086243294e-239,0.310658639666704,1,1,2.6908389821113e-234
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Spc24",1.07681078991239e-237,-0.706455353311677,0.239,0.936,3.34382054591494e-233
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ctsz",5.4089565468385e-237,-0.645573376493188,0.882,0.999,1.67964327648976e-232
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cdk1",8.46102910965414e-237,-0.875887150607707,0.282,0.939,2.6274033694209e-232
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Aqp1",2.37223551991654e-236,0.731362004232864,0.74,0.21,7.36650295999682e-232
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Psma3",1.90286545260522e-235,-0.600473399649957,0.972,0.999,5.908968089975e-231
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"March5",8.3530378478382e-235,-0.730472400696653,0.59,0.988,2.5938688428892e-230
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mthfd2",9.40292229116931e-234,-0.794030876694048,0.567,0.987,2.91988945907681e-229
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ddx39",1.1844495634284e-233,-0.733581189589376,0.664,0.988,3.67807122931422e-229
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Nampt",1.60781244216732e-232,-0.690336349811799,0.339,0.953,4.99273997666218e-228
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rps3",1.68304722418765e-231,0.274023658391806,1,1,5.22636654526991e-227
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Batf2",3.02560434008056e-231,-0.664046106815381,0.024,0.778,9.39540915725217e-227
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rpl24",1.60097061986053e-230,0.310560229195028,1,1,4.9714940658529e-226
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Sdf2l1",1.63194887327293e-230,-0.823806101884552,0.518,0.976,5.06769083617443e-226
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tmsb10",3.49485524247183e-229,-0.808783012990017,0.972,1,1.08525739844478e-224
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Gars",7.82895242636736e-229,-0.716499262267839,0.676,0.995,2.43112459695986e-224
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rps14",9.38369497722885e-229,0.263254918620669,1,1,2.91391880127888e-224
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Parp9",4.34755866823487e-228,-0.603936250033718,0.117,0.86,1.35004739324698e-223
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Vdac2",9.41665205155285e-227,-0.555267496116037,0.985,0.999,2.92415296156871e-222
