"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Duox2",1.40527000081702e-13,0.129235393868236,0.168,0.024,2.58949103050553e-09
"S100g",1.72045850270567e-13,-0.390234162266877,0.272,0.492,3.17028888293574e-09
"Rdh7",2.8559855039553e-13,-0.207020197445587,0.451,0.695,5.26272448813842e-09
"Tff3",2.87146399621858e-13,0.321496866985567,0.701,0.512,5.29124670583198e-09
"Bmp3",2.89276458914741e-13,-0.237818459258702,0.238,0.43,5.33049730842193e-09
"Ces2a",6.06756099922716e-13,-0.19335983799968,0.573,0.793,1.11806946532759e-08
"Duoxa2",1.22706640545557e-12,0.217871805404345,0.211,0.056,2.26111526533298e-08
"Arg2",1.4456648898119e-12,-0.19224883345589,0.978,0.987,2.66392669245638e-08
"Gsta1",2.36803591154405e-12,-0.292963653156883,0.357,0.577,4.36357977420222e-08
"Midn",2.66540105550587e-12,-0.15750797657944,0.24,0.434,4.91153452498067e-08
"Gstk1",2.68490925572036e-12,-0.169552449279324,0.262,0.463,4.94748228551591e-08
"Prss32",4.30266646686662e-12,0.192784170511448,0.952,0.947,7.92852349849512e-08
"Prr13",5.05292426093142e-12,0.211089397238639,0.957,0.951,9.31102353561832e-08
"Pkm",6.34304620656621e-12,-0.190937954413812,0.98,0.998,1.16883312448396e-07
"Rpl9",6.79001947041695e-12,0.226242882824476,0.841,0.791,1.25119688781373e-07
"Nfkbiz",7.00278680413038e-12,0.230011342403592,0.447,0.258,1.29040352439711e-07
"Gm15848",8.03452891567668e-12,0.190772820874952,0.309,0.127,1.48052264329174e-07
"Rps18",9.33121174721466e-12,-0.100949524272465,1,1,1.71946238865924e-07
"Scd2",9.71062990064292e-12,0.191344318632342,0.274,0.102,1.78937777179147e-07
"Apoa1",1.05323612475509e-11,-0.362897906467296,0.423,0.63,1.9407982070862e-07
"Hint1",1.54313898923752e-11,-0.118528408260717,1,1,2.84354221546798e-07
"Clca3b",2.06275317801458e-11,0.268115580910238,0.843,0.737,3.80103528112747e-07
"Mt2",2.60015209199399e-11,-0.140318376530681,0.044,0.171,4.79130025991733e-07
"Cps1",2.71764078829821e-11,-0.189378604076892,0.933,0.984,5.0077966805971e-07
"Akr1c19",3.16604276584382e-11,-0.217815492309953,0.762,0.88,5.83406700462041e-07
"Sptssa",3.30284507430809e-11,-0.177655877274065,0.943,0.993,6.08615261842751e-07
"Fabp1",3.46407069119317e-11,-0.264602306376186,0.926,0.984,6.38324306266165e-07
"Slc26a6",3.92189049336029e-11,-0.209966559033144,0.647,0.815,7.22686761211501e-07
"Bcl7c",4.0199432300813e-11,-0.167491490360561,0.401,0.606,7.40754939007081e-07
"Clca4b",4.51957919585657e-11,0.284861778756586,0.787,0.688,8.3282285842049e-07
"Lgals9",5.92066903672915e-11,0.206905836831121,0.935,0.942,1.09100168339808e-06
"Tmsb10",6.11007743931868e-11,0.270403872264035,0.821,0.759,1.12590396974325e-06
"Pccb",6.73725533868285e-11,-0.231120864202368,0.617,0.773,1.24147404125909e-06
"Muc13",8.55034204494321e-11,0.203991777262816,0.952,0.969,1.57557152862169e-06
"CH25.588N10.2",1.04820642106585e-10,-0.140315170989894,0.301,0.483,1.93152997209804e-06
"Sis",1.07998852592918e-10,-0.306443970818643,0.767,0.891,1.99009485672969e-06
