"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Rsl24d1",0.00488874577645106,-0.243349142325782,0.172,0.448,1
"Rps19",0.00517798886609362,-0.246625530822877,1,1,1
"Rhoq",0.00520980173697067,-0.261656965486664,0.086,0.31,1
"Lonp2",0.00525420087690807,-0.278976481946028,0.379,0.621,1
"Matk",0.00530300945107757,0.566129540519801,0.879,0.759,1
"Paf1",0.00545182308547308,-0.278631829506352,0.155,0.379,1
"Stx8",0.00549573808409304,0.315919964643562,0.621,0.31,1
"L1cam",0.00551955753348281,0.27693190665761,0.397,0.103,1
"Nptn",0.00559983127104893,0.344105739581107,0.655,0.483,1
"Rabggtb",0.00569070096171529,-0.279384110864454,0.379,0.655,1
"Hebp1",0.00599568384381566,0.376875373076307,0.483,0.207,1
"X2810004N23Rik",0.00604017285402417,-0.314029814039498,0.328,0.586,1
"Ahnak2",0.00613988631935671,0.458316842054925,0.569,0.31,1
"Pml",0.00623978990713594,-0.239422682074061,0.155,0.414,1
"Ywhag",0.00639984097840505,-0.216159763746972,0.19,0.448,1
"Snrpe",0.00642614749202507,-0.351272899884578,0.845,1,1
"Cpq",0.00648092363798809,0.34559529713643,0.672,0.379,1
"Mccc1",0.00653956845207768,-0.216739071320982,0.207,0.483,1
"Zbtb42",0.00661071242137665,-0.112204698844329,0.017,0.172,1
"Eps8l2",0.00662507530383268,-0.243565862488357,0.621,0.862,1
"Rpl32",0.00681591510919057,-0.251055737614021,1,1,1
"Carhsp1",0.00684567614827016,-0.271583312874313,0.466,0.724,1
"Pafah1b1",0.0069462486832872,0.283638257627195,0.897,0.828,1
"Wwc1",0.00703154165372969,-0.151428384409954,0.017,0.172,1
"Cdk6",0.00703154165372969,-0.153371258628466,0.017,0.172,1
"Ccdc130",0.00703154165372969,-0.164611123790009,0.017,0.172,1
"Phf10",0.00703366489534632,-0.18594004271286,0.086,0.31,1
"Lurap1l",0.00709804084173029,-0.229341467935333,0.397,0.69,1
"Fbxl19",0.00724733112924626,-0.173590522431604,0.034,0.207,1
"Lrrc14",0.00724733112924626,-0.192098242916961,0.034,0.207,1
"X1110019D14Rik",0.00742176498388476,-0.180347913385157,0.121,0.379,1
"Proser1",0.00742176498388476,-0.198795861864641,0.121,0.379,1
"Rab1a",0.00743891151889121,-0.231805208450672,0.776,0.931,1
"Foxa3",0.00746782873805105,-0.439769229441322,0.31,0.586,1
"Fbrsl1",0.00747627351254911,-0.119195280962109,0.017,0.172,1
"Slc2a10",0.00747627351254911,-0.119304346194133,0.017,0.172,1
"Slc16a13",0.00747627351254911,-0.139642471703922,0.017,0.172,1
"Ddx31",0.00747627351254911,-0.161157993023294,0.017,0.172,1
"Eva1b",0.00747627351254911,-0.164882912700926,0.017,0.172,1
"Ly6e",0.00760557291710143,0.464254550863992,0.603,0.379,1
"X1700112E06Rik",0.00770837334250233,0.174286366528211,0.293,0.034,1
"Atl2",0.0078129129283731,0.213005791171216,0.276,0.034,1
"Prrc1",0.0078467160513362,-0.178805428736208,0.103,0.345,1
"Tor1aip2",0.00787051187484853,-0.259317196663316,0.345,0.621,1
"Ppp1r16a",0.00788643767996393,-0.311689956541841,0.155,0.379,1
"Cct8",0.00789310199554338,-0.234452822316307,0.914,0.966,1
"Ptpn18",0.0079748214833454,0.502249573958607,0.914,0.862,1
"X1110008L16Rik",0.00798840342789378,0.311339116347285,0.845,0.724,1
"Rps11",0.00800917180368124,-0.248833049960208,1,1,1
"Vdac3.ps1",0.00806498160002181,-0.139307920740801,0.034,0.207,1
"Ncoa3",0.00811992459517892,0.353258585576604,0.276,0.034,1
"Zwint",0.00844312867156324,-0.223628466668123,0.276,0.517,1
"Atp8b1",0.0084505581384906,0.399807052055222,0.552,0.345,1
