"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Nxf1",0.0229215623032077,-0.110364235046647,0.584,0.718,1
"Zmynd8",0.0230276860744238,-0.125545493096455,0.242,0.35,1
"Cnpy2",0.0230852433805681,-0.129911781352341,0.822,0.923,1
"Nob1",0.02312507707216,-0.112335505131884,0.215,0.316,1
"Rida",0.0232581451034601,-0.106133620207352,0.32,0.427,1
"Impa1",0.0237454715953034,-0.105957674356369,0.543,0.684,1
"Fuca1",0.0237592783810912,0.190167999049084,0.831,0.923,1
"Dennd2d",0.023844713109673,0.1026930295294,0.269,0.162,1
"Rpl30",0.023865517893718,-0.119377183026512,0.973,0.991,1
"Snrnp70",0.0241703332562655,-0.101495679544574,0.612,0.718,1
"Defa29",0.0241892285759915,-0.5236919220579,0.274,0.41,1
"Sf3b6",0.0243174835802342,-0.110693407588256,0.63,0.761,1
"X2010300C02Rik",0.0243714374258017,-0.111034309105583,0.228,0.342,1
"Wdr61",0.0244303061346176,-0.124047832648601,0.594,0.744,1
"Nfkbia",0.02468105054261,0.18296003648025,0.749,0.735,1
"Junb",0.0251422284923281,0.217430850043448,0.589,0.59,1
"Hsd17b13",0.0253391352527892,0.23093111857854,0.603,0.573,1
"Gmds",0.025361959131973,0.131784635065923,0.932,0.983,1
"Cyb5r3",0.0253922237677701,0.169943849332642,0.927,0.957,1
"Dnmt3a",0.0254508844520998,-0.116020464615474,0.146,0.239,1
"Pxdc1",0.0255480248125404,0.129163146757419,0.269,0.171,1
"Acbd6",0.0258717581116769,0.163362405528136,0.306,0.205,1
"Abcg2",0.0258807115417148,0.16159066251677,0.799,0.726,1
"Fas",0.0263780234100378,0.122620829883003,0.283,0.179,1
"Ostf1",0.0266536748858431,0.130345699934824,0.772,0.752,1
"Elof1",0.0268067954310921,-0.102142283665816,0.502,0.675,1
"X0610005C13Rik",0.0268201281231363,-0.102095176874848,0.562,0.709,1
"Ucp2",0.0269057527200345,-0.14056724660718,0.758,0.863,1
"Gramd3",0.0269800400121543,0.151714939368569,0.493,0.385,1
"Selenok",0.0270114816779499,-0.107028325933907,0.795,0.906,1
"Pcbd1",0.0270803155692381,-0.146594351669639,0.699,0.803,1
"Aimp2",0.0272520876491227,-0.101038497396114,0.438,0.564,1
"Lyn",0.0273876854890267,0.125700889055102,0.251,0.162,1
"Mtdh",0.0274121383680523,-0.101139108398165,0.689,0.821,1
"Slc37a4",0.0280434047191003,-0.110225712291048,0.534,0.607,1
"Wipf2",0.0280781038749703,-0.118190668099811,0.187,0.282,1
"Id3",0.0281496952616203,0.171383151163439,0.781,0.735,1
"Nsa2",0.0281705547166914,-0.107334142386673,0.584,0.718,1
"Cbr1",0.028231925493125,0.180925885684152,0.936,0.957,1
"Stk16",0.0283224737536706,-0.136304819806018,0.648,0.761,1
"Ube3a",0.0289505310628498,-0.134245564413972,0.598,0.718,1
"Clps",0.0294775484329843,-0.498546430435092,0.096,0.179,1
"Minpp1",0.0295212556895575,0.208968367611074,0.447,0.368,1
"Creld2",0.0298705160819017,-0.119341245119542,0.411,0.504,1
"Mrpl15",0.0300870473672338,-0.124933110980855,0.886,0.932,1
"Serp1",0.0301173813744368,-0.12906457011695,0.831,0.889,1
"Emc10",0.0301399415101606,-0.11555297707962,0.644,0.769,1
"Spcs2",0.0308315485578048,-0.10688783621876,0.941,0.957,1
"Nedd4",0.030859724353598,-0.104779107820256,0.352,0.462,1
"Ms4a10",0.0318332970235495,0.13450209396072,0.913,0.957,1
"S100g",0.0319473467776659,-0.132741072553002,0.479,0.65,1
"Sdf2l1",0.0320706863488749,-0.115258454825125,0.612,0.718,1
"Ces1d",0.0321108917183055,0.243005978909995,0.438,0.376,1
"Gm15848",0.0321822763074685,0.135385618638908,0.178,0.094,1
"Apol10a",0.0324495682166131,0.2140349976136,0.781,0.786,1
"Hmgcl",0.0331994310939719,0.151675999205597,0.721,0.684,1
"Npc2",0.0334322931155112,-0.105616612997808,0.822,0.949,1
"Cluh",0.0335200535081886,-0.105386283646774,0.53,0.615,1
"Adtrp",0.0342282897087471,-0.105460706059219,0.708,0.855,1
"Raly",0.0349382538864679,-0.12901412180362,0.543,0.675,1
"Frmd4b",0.0349775631173712,0.133944683814901,0.196,0.111,1
"Prrc2c",0.0351742814349982,-0.105351566074272,0.639,0.769,1
"Efna1",0.0352017454482938,0.160992616173113,0.507,0.427,1
"Hpgd",0.0353648810358797,-0.112236371323259,0.68,0.812,1
"Barx2",0.0358023487161169,0.190669271645606,0.393,0.308,1
"Agpat2",0.036547525642538,-0.135165265471576,0.877,0.983,1
"Ifi27l2b",0.0368167719291276,0.206086143741817,0.954,0.991,1
"Acot13",0.0369022136859541,-0.117543100764763,0.849,0.923,1
"Dgat1",0.0375712077484094,0.132802459813802,0.991,0.991,1
"Ypel2",0.0380228528136021,0.156013012175351,0.315,0.231,1
"Gda",0.0380541030657263,0.217950480993733,0.516,0.444,1
"Pbrm1",0.0382327044461606,-0.125432392178615,0.434,0.538,1
"Pcyt2",0.038428085875624,0.158142764576169,0.785,0.786,1
"Sub1",0.03843691608423,-0.103489708332676,0.863,0.949,1
"Josd2",0.0384446199545819,-0.104498288538719,0.37,0.479,1
"Slc35c2",0.0385553189428965,0.140115132384172,0.489,0.393,1
"Tmem45b",0.0390716255379069,0.162353761561594,0.881,0.889,1
"Lamtor2",0.0394515817963088,-0.11672464362264,0.858,0.966,1
"Oxct1",0.0397528693772155,0.189189971887639,0.612,0.564,1
"Pls1",0.039884179142095,0.116000334186709,0.749,0.752,1
"Cebpzos",0.0400010999498958,-0.100009005251302,0.598,0.744,1
"Psmc6",0.0401264422817824,-0.107123922086607,0.639,0.769,1
"Gm15013",0.0404205925901336,0.117350914512057,0.393,0.282,1
"Ube2k",0.0407672189208114,-0.102392897339155,0.598,0.726,1
"Tm9sf2",0.0412438381346208,-0.113443118299026,0.744,0.855,1
"Trabd",0.0412765371226818,0.178929085848477,0.584,0.513,1
"Btnl2",0.0414016230019568,0.132469804519968,0.301,0.205,1
"Micu1",0.0416359299702792,0.14182327957427,0.452,0.359,1
"Chchd1",0.0429342646745141,-0.100766378839245,0.68,0.812,1
"Ctnnb1",0.0429771597622551,-0.100572750253581,0.744,0.821,1
"Cnbp",0.0430008484513949,-0.115955304100664,0.781,0.872,1
"Car4",0.0432856733164921,-0.165897033265063,0.813,0.923,1
"Gstm6",0.0433115674667199,0.19344497689585,0.607,0.564,1
"Mrpl18",0.0433503561994873,-0.115638830721635,0.836,0.94,1
"Gstm3",0.0434879178398091,-0.158949403727329,0.89,0.94,1
"Prss32",0.0441399312375053,0.138276861548406,0.877,0.94,1
"Vdac1",0.0444765856889768,0.11444546988973,0.932,0.957,1
"Tspan15",0.0448440612259558,-0.109691933517136,0.749,0.846,1
"Atrn",0.0450869683383303,0.106651938582199,0.215,0.128,1
"Ireb2",0.0457167114554029,-0.102164106628395,0.174,0.256,1
"Jtb",0.0461212759896211,-0.128345178776428,0.735,0.838,1
"Btnl1",0.0462799297200927,0.108690934134825,0.379,0.265,1
"Fam96b",0.0463278253243122,-0.110730535063299,0.653,0.786,1
"Gm3776",0.0464277043062295,0.356725278201839,0.584,0.504,1
"Prpf40a",0.0467646540455522,-0.105917450824224,0.639,0.752,1
"Pnp2",0.0475956135819024,0.16088351469265,0.726,0.718,1
"Cox7a2l",0.0481120336085036,-0.115049902064189,0.959,0.991,1
"Pdcd6ip",0.0487801783213713,-0.139029046734862,0.521,0.624,1
"Decr1",0.0490029942477936,0.122432180473262,0.785,0.795,1
"Wasl",0.0495684196322871,-0.11620801629284,0.452,0.556,1
"Oit1",0.0504177431809798,0.131516311216448,0.868,0.803,1
"Flii",0.0511405337541287,0.154968168730528,0.384,0.291,1
"Gde1",0.0511767148246594,0.134926731136199,0.534,0.47,1
"Ace2",0.052218224304364,-0.120429801412807,0.553,0.667,1
"Ilvbl",0.052356036437875,0.178912260191165,0.612,0.538,1
"Gm26699",0.0526204910534545,0.145924104162945,0.279,0.197,1
"Tmed2",0.0532705325144542,-0.109770142181401,0.845,0.94,1
"Defa17",0.0535946974143826,-0.215899613753455,0.205,0.291,1
"Larp4",0.0536779301520485,0.172186374213877,0.425,0.342,1
"Cebpg",0.0540577126379183,-0.123410704345371,0.484,0.573,1
"Fkbp2",0.0542966398342429,-0.100322220231529,0.863,0.906,1
"Polr1d",0.0545693827421484,-0.116932181192598,0.877,0.966,1
"Mpdu1",0.054874966509367,0.139743613265803,0.667,0.607,1
"Ndufa3",0.0550481912457409,-0.120590264654394,0.895,0.966,1
"Rfk",0.0553101722287376,0.134167233556327,0.795,0.821,1
"Slc51b",0.0564345625473093,0.11087039088344,0.594,0.504,1
"Snapc5",0.0566362144446912,-0.110751299475019,0.612,0.778,1
"Cbr3",0.0570181396734451,0.16869303646595,0.174,0.103,1
"Rgn",0.0575939630704189,0.194666494231618,0.425,0.35,1
"Net1",0.0580103450985458,0.154207333038127,0.744,0.735,1
"Nubp1",0.0581225673333204,0.133370368959724,0.457,0.368,1
"Mrfap1",0.0583104902272308,-0.111709140262479,0.772,0.863,1
"Cd151",0.0597797843461807,0.130135844718969,0.557,0.513,1
"Atp6v1f",0.0601340295479075,-0.122275294012745,0.795,0.889,1
"Ezr",0.0606988684743397,-0.101425772216059,0.726,0.812,1
"Tmem147",0.0612744819775753,-0.104114780595324,0.89,0.949,1
"Trim25",0.0615564457772071,-0.108369426331206,0.288,0.368,1
"Eci3",0.0637284926824056,0.207188417168078,0.457,0.393,1
"Me2",0.0637718088475539,0.145819539170659,0.868,0.855,1
"Timm17a",0.0638512765572415,-0.101367668135489,0.804,0.872,1
"Sucla2",0.0640782697971455,-0.101335228186977,0.781,0.889,1
"Adh4",0.065027318266791,0.178158849440354,0.416,0.333,1
"mt.Co3",0.0664348249047044,0.274797820589321,1,1,1
"Otub1",0.0676827162830525,0.105253225721007,0.475,0.385,1
"Atp6v0d1",0.0677508596684127,-0.104132592006401,0.511,0.59,1
"Tstd1",0.0689965499431739,0.152858935753301,0.89,0.949,1
"Gltp",0.0692346991508106,0.124638156501839,0.58,0.547,1
"Mrps33",0.0696695529191033,-0.105726344740316,0.772,0.88,1
"Gstt1",0.0698570261324098,0.187242843834789,0.699,0.718,1
"Ccser2",0.0700553892488236,0.134609050328092,0.352,0.274,1
"Ap1g1",0.0711804527108247,-0.111419254627785,0.237,0.308,1
"Dhfr",0.0720204986817177,0.131463284333358,0.288,0.214,1
"Magt1",0.0725543324553206,-0.100581521223614,0.731,0.846,1
"Klhl9",0.072937396829973,0.180800791453733,0.388,0.316,1
"Stxbp2",0.0737652925492034,0.118076477547388,0.525,0.444,1
"Treh",0.0739092595150371,0.135155960683649,0.411,0.333,1
"mt.Atp6",0.0741046766154858,0.316617533033843,1,1,1
"Adgrg7",0.0742645009172193,0.120483621902271,0.443,0.359,1
"Fam98c",0.0745771301588761,0.110475182881238,0.749,0.769,1
"Clpx",0.074620683770402,0.17982801750561,0.374,0.299,1
"B2m",0.0750641362217511,0.166890229651989,1,0.991,1
"Rmdn3",0.0753179001904126,0.107305115312943,0.826,0.838,1
"Slc22a18",0.0753373225330646,0.125149877918833,0.603,0.547,1
"Mkrn2os",0.0754140166501482,0.171475162434522,0.689,0.684,1
"Ap2b1",0.0754306182180975,0.132958316105855,0.32,0.248,1
"Hsd17b6",0.0774083679085899,0.119132297048749,0.612,0.538,1
"Ifi35",0.0782949997933888,0.114130837491641,0.712,0.667,1
"Slc50a1",0.0792817926752798,0.167898045095776,0.425,0.35,1
"Gpd2",0.0807790706108695,0.118102691338138,0.699,0.701,1
"Etv3",0.0813515493507232,0.118325616934737,0.279,0.205,1
"B4galt1",0.0813776231653951,0.125794345384182,0.388,0.308,1
"Slc37a1",0.0819056528371616,-0.105560238960759,0.251,0.333,1
"Cmpk1",0.0819695440511991,0.113426901767479,0.904,0.932,1
"Ube2b",0.0838169002416878,-0.123020649090649,0.712,0.761,1
"Slc2a2",0.0838936679469003,-0.136870634327836,0.297,0.385,1
"Tpm3",0.0849957345459725,0.180181635389841,0.721,0.744,1
"Ddx46",0.0857284655520602,-0.113520204423474,0.402,0.487,1
"Rbm4b",0.0868101831001993,0.193319815564822,0.279,0.214,1
"Acaa1a",0.0875454442746776,0.125740104956785,0.749,0.744,1
"Pigp",0.088710648152748,-0.114000926724548,0.694,0.744,1
"Tax1bp3",0.0894346358219064,0.103102254799351,0.744,0.752,1
"Gm42418",0.0898129862662067,-0.140029181094034,0.963,1,1
"Defa30",0.0899993493287727,-0.897523921194751,0.927,0.957,1
"Aes",0.0900336057843344,-0.105964223589368,0.735,0.829,1
"Lypla1",0.0901269118897298,0.153217372900419,0.744,0.786,1
"Selenos",0.0910484297779185,-0.10223762675902,0.79,0.906,1
"Amica1",0.0914596734121231,-0.105797665505227,0.361,0.462,1
"Ift22",0.0917267850375,0.134813499415996,0.315,0.239,1
"Jagn1",0.0925607358291258,-0.104642886169012,0.502,0.607,1
"Prps1",0.0942788714494267,0.106359403689557,0.205,0.137,1
"Larp4b",0.0943439271095993,-0.106094523304213,0.644,0.752,1
"Guca2b",0.0944522162610339,0.189641685725547,0.744,0.692,1
"Nol7",0.0954867064890204,-0.132134548731834,0.703,0.795,1
"Kdsr",0.0956624203359963,0.14916084587416,0.47,0.402,1
"mt.Nd3",0.0972350910445132,0.199522136883718,0.881,0.923,1
"X1810037I17Rik",0.0983324786904168,-0.112230172502441,0.776,0.897,1
"Bckdha",0.0989639566491468,0.122871851307369,0.37,0.299,1
"Naprt",0.100181949817243,0.132394674182023,0.753,0.752,1
"Chmp1a",0.100381448146928,0.134190015445751,0.525,0.47,1
"Cyp4f16",0.100830175167195,0.112753291229612,0.525,0.453,1
"Mcu",0.101522585224305,0.157726722088513,0.589,0.581,1
"Tm4sf20",0.104653631021601,0.113222167909388,0.977,0.991,1
"Gsta2",0.104769274750042,0.128010371643468,0.178,0.12,1
"Cd82",0.104803938058388,0.122318072595519,0.749,0.761,1
"Prr15l",0.105037106529282,-0.124188486750578,0.772,0.872,1
"Malat1",0.105794061577408,0.246328957587957,0.991,1,1
"Otop3",0.10630198620058,0.174149464936736,0.256,0.188,1
"Sys1",0.106784840475556,-0.114195309957699,0.717,0.803,1
"Naaladl1",0.106825573865574,0.200224932988833,0.438,0.385,1
"Vdr",0.109013689574085,-0.124530940686701,0.685,0.795,1
"mt.Co1",0.109663527317921,0.193846121387993,1,1,1
"Pfkl",0.111137024694161,0.133965007346687,0.411,0.342,1
"Krt18",0.111551732727808,-0.112946285450398,0.744,0.829,1
"Immt",0.111798993124559,-0.115680647324834,0.863,0.94,1
"Serbp1",0.112484063529294,-0.114540997938615,0.863,0.949,1
"Zcchc6",0.113183190786538,0.126994875861511,0.388,0.325,1
