"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Tap2",1.8585356997927e-14,0.961035943622019,0.63,0.045,5.77131090856627e-10
"Plac8",2.00057325311685e-14,0.816074525871797,1,1,6.21238012290376e-10
"F830016B08Rik",3.18769126402802e-14,1.27305338691579,0.586,0.015,9.89873768218622e-10
"Calr",6.31166109369331e-14,0.841715415748785,0.951,0.836,1.95996011942458e-09
"Tapbpl",6.94500468282024e-14,0.858469317592513,0.593,0.03,2.15663230415617e-09
"H2.Q2",7.24748140951941e-14,0.88933690077783,0.611,0.06,2.25056040209806e-09
"Parp12",8.2689341397918e-14,0.817435485774295,0.574,0.015,2.56775211842955e-09
"Ifi35",8.52677095758711e-14,0.924304465812461,0.815,0.403,2.64781818545953e-09
"Pigr",1.06793831673402e-13,0.960912550795421,0.92,0.418,3.31626885495415e-09
"Slfn5",1.58241783559624e-13,1.06891091253663,0.611,0.06,4.91388210487702e-09
"Lap3",2.4205992988525e-13,0.848868312736693,0.895,0.582,7.51668700272666e-09
"Gsdmd",2.77012267944771e-13,0.871172542368127,0.716,0.209,8.60206195648898e-09
"Dtx3l",3.06756174562602e-13,0.797011196674646,0.568,0.03,9.52569948869246e-09
"Bub3",5.61069230067581e-13,-0.733308016423509,0.802,0.955,1.74228828012886e-08
"Tpi1",5.70846433499916e-13,-0.705962504204491,0.889,1,1.77264942994729e-08
"Gbp8",5.97581417629589e-13,0.796008351276426,0.525,0,1.85566957616516e-08
"C2",7.23954773482746e-13,0.905087916255129,0.58,0.045,2.24809675809597e-08
"Ccnd2",7.6932706072106e-13,0.934190639795356,0.753,0.239,2.38899132165711e-08
"Apol7a",1.2517639982813e-12,0.856141072021276,0.549,0.03,3.88710274386292e-08
"Pdia3",2.02337153074136e-12,0.805505497492266,0.901,0.731,6.28317561441115e-08
"Shisa5",2.05532703240926e-12,0.827008158256912,0.809,0.448,6.38240703374049e-08
"Stat2",2.53744403913345e-12,0.777890460883635,0.568,0.06,7.87952497472111e-08
"Dhx58",4.21991845288009e-12,0.851131791566843,0.543,0.045,1.31041127717285e-07
"Pgk1",4.56709749960402e-12,-0.772735535393299,0.852,0.985,1.41822078655204e-07
"Upp1",4.60756034576502e-12,1.12918983787467,0.735,0.254,1.43078571417041e-07
"Epsti1",7.80905131396619e-12,0.729663668493996,0.667,0.194,2.42494470452592e-07
"Rsad2",8.45192239615468e-12,1.03967316058124,0.562,0.06,2.62457546167791e-07
"mt.Nd1",8.71764861689873e-12,-0.573802225694871,1,1,2.70709142500556e-07
"Irgm2",1.18634093746475e-11,0.727647837099815,0.481,0,3.68394451310929e-07
"Herc6",1.79280359259337e-11,0.71356037623685,0.475,0,5.56719299608018e-07
