"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"C1qbp",9.41806744751903e-08,0.262518891025657,0.83,0.631,0.00292459248447808
"Tsc22d1",1.10059655994323e-07,-0.410747666371609,0.556,0.622,0.00341768249759171
"Bcas1",1.24822584524354e-07,-0.255551293041541,0.094,0.239,0.00387611571723475
"Ptov1",1.25307034405198e-07,-0.330517028777914,0.652,0.694,0.00389115933938461
"G3bp1",1.53944704410922e-07,0.253507340235107,0.821,0.613,0.00478044490607236
"Mt2",1.77743965151754e-07,-0.458702314131685,0.888,0.878,0.00551948334985742
"Tmem97",2.64804488381334e-07,0.266712412324096,0.799,0.631,0.00822297377770556
"Cracr2a",2.75870711045252e-07,-0.346052363358242,0.205,0.356,0.0085666131900882
"Cyba",3.07499192149083e-07,0.277687173069014,0.712,0.468,0.00954877241380549
"Bnip3l",3.36130172608949e-07,-0.336456129108464,0.647,0.671,0.0104378502500257
"Cst3",3.60874941906831e-07,-0.277194929179709,0.92,0.901,0.0112062495710328
"Aamdc",4.00132909382256e-07,-0.285554780239654,0.335,0.459,0.0124253272350472
"Cat",4.68238475616674e-07,-0.280652478951174,0.199,0.342,0.0145402093833246
"Gstm5",5.66236504116778e-07,-0.382268228419667,0.565,0.635,0.0175833421623383
"X5330417C22Rik",5.80225786589962e-07,-0.313136596805507,0.583,0.653,0.0180177513509781
"Dll1",5.89279830725569e-07,-0.295217224430038,0.321,0.468,0.0182989065835211
"Galnt7",6.14267128916879e-07,-0.374321048471624,0.569,0.64,0.0190748371542558
"Cyb5a",6.2748440502651e-07,-0.276786026402419,0.828,0.797,0.0194852732292882
"Fbp2",7.25357252919164e-07,-0.347683171790434,0.551,0.599,0.0225245187748988
"Pik3r1",8.33059427081753e-07,-0.270817015682125,0.217,0.365,0.0258689943891697
"AA467197",8.66037868570312e-07,0.306824740388655,0.634,0.396,0.0268930739327139
"Krt8",8.77571217044101e-07,0.336487159618879,0.989,0.955,0.0272512190028705
"Hes6",1.48885261429435e-06,-0.367464914926909,0.672,0.667,0.0462333402316824
"Sptssa",1.70535416943057e-06,-0.290559436816946,0.536,0.608,0.0529563630233274
"Cib2",1.78985826835218e-06,-0.319967479452797,0.221,0.36,0.0555804688071404
"Ceacam1",2.20136124064455e-06,0.26339221164372,0.536,0.315,0.0683588706057353
"Rnase4",3.72237941999376e-06,-0.334955723625765,0.828,0.833,0.115591048129066
"Irf2bp2",4.00402053610228e-06,-0.29684965819999,0.375,0.495,0.124336849707584
"Smoc2",4.36291764023111e-06,-0.318263805911272,0.395,0.482,0.135481681482097
"Rep15",5.10684001144299e-06,-0.322660697700305,0.232,0.374,0.158582702875339
