"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Enho",5.38622003249508e-07,-0.302487589398325,0.101,0.233,0.016725829066907
"Ypel3",5.44846310470046e-07,-0.27145918858885,0.494,0.644,0.0169191124790263
"Pim2",5.56434740149153e-07,-0.312286291761603,0.214,0.369,0.0172789679858516
"Ebpl",7.60280801333059e-07,0.354595693679337,0.355,0.191,0.0236089997237955
"Ranbp1",1.19435350193874e-06,0.291869081194349,0.758,0.614,0.0370882592957038
"Lhx1os",1.25079914076724e-06,-0.300570947352535,0.162,0.301,0.0388410657182452
"Hadh",1.38509318677647e-06,-0.269227021702581,0.494,0.614,0.0430112987289697
"Adh6a",1.39159780286205e-06,0.45381699022499,0.172,0.047,0.0432132865722751
"St14",1.41275106314302e-06,0.28428008249934,0.429,0.254,0.0438701587637801
"Pdcd4",1.48767259279007e-06,-0.264949472621264,0.281,0.436,0.04619669702391
"Serp1",1.685768978517e-06,0.257814676170757,0.721,0.568,0.0523481840898884
"mt.Nd4l",1.84742804181578e-06,-0.308917878043485,0.345,0.483,0.0573681829825055
"Pmvk",1.87916216092852e-06,0.256849193963041,0.567,0.373,0.0583536225833133
"Laptm4a",2.2815030050082e-06,0.291061671990737,0.763,0.636,0.0708475128145196
"Fgd2",2.31612824217764e-06,-0.331361480502397,0.336,0.487,0.0719227303043421
"Vil1",2.43939298869458e-06,0.26819424233176,0.704,0.564,0.0757504704779327
"Lmna",2.48495067780892e-06,0.280115634669503,0.687,0.525,0.0771651733980003
"Cat",2.73176952820631e-06,-0.299005127523364,0.221,0.373,0.0848296391593907
"Litaf",2.8658214093481e-06,0.288013422213772,0.45,0.284,0.0889923522244865
"Klf5",3.11707241853338e-06,0.349259236505759,0.607,0.445,0.0967944498127171
"Sdf4",3.34390651016516e-06,0.254437371958129,0.767,0.606,0.103838328860159
"Sri",3.36441424492831e-06,0.264059710896593,0.739,0.559,0.104475155547759
"Mfge8",3.65558572708273e-06,0.256280553631909,0.445,0.271,0.1135169035831
"Qdpr",3.89910212789006e-06,-0.37858804215577,0.645,0.729,0.12107881837737
"Bax",3.97099615882754e-06,-0.261084209962857,0.847,0.881,0.123311343720072
"Tspo",4.29032337810013e-06,0.316589131581783,0.733,0.627,0.133227411860143
"Psma1",4.32849334326115e-06,0.255998951411406,0.773,0.686,0.134412703788288
"Ankrd37",5.01498441278686e-06,-0.309786211865668,0.235,0.373,0.15573031097027
"Ubl4a",5.09502624350919e-06,0.267535232300301,0.534,0.381,0.158215849939691
"Ucn3",5.14191581468861e-06,-0.694654679610714,0.141,0.271,0.159671911793526
"Hepacam2",5.24293205077932e-06,0.293794583193052,0.88,0.792,0.16280876897285
"Ghitm",5.35983493153207e-06,0.274405177570559,0.595,0.449,0.166438954128866
"Ccdc115",5.88288845974443e-06,-0.283382046970093,0.284,0.424,0.182681335340444
"Bnip3",6.06723439855733e-06,-0.404054432093648,0.487,0.597,0.188405829778401
"Zcchc6",6.31528139528316e-06,0.331420244828071,0.571,0.407,0.196108433167728
"Armc8",6.54595179098484e-06,0.27081177005354,0.328,0.174,0.203271440965452
"Lamtor4",6.61988105232049e-06,-0.266946012787529,0.538,0.657,0.205567166317708
"Ppp1r11",7.96990026697101e-06,0.266798902279719,0.706,0.576,0.247489312990251
"Upp1",8.75917155330462e-06,0.392697079350222,0.647,0.5,0.271998554244768
"Daxx",8.77889910731297e-06,0.257442666199418,0.357,0.199,0.27261115397939
"Amigo2",1.20387431247237e-05,-0.359891770542548,0.137,0.254,0.373839090252044
"Tmem238l",1.32595152815441e-05,0.251084147964413,0.212,0.085,0.411747728037789
"Dhcr24",1.3402405784089e-05,-0.290672393168299,0.198,0.326,0.416184906813316
"Glud1",1.39367387270223e-05,-0.338736517965482,0.725,0.809,0.432777547690222
"Creld2",1.42314939349797e-05,0.283758388738693,0.462,0.297,0.441930581162926
"Rbp2",1.44028825238306e-05,-0.726550219429263,0.168,0.288,0.447252711012513
"Rangrf",1.48096557850587e-05,-0.3777578122831,0.418,0.525,0.459884241093428
"Eef1b2",1.58832872187132e-05,-0.309840183426764,0.863,0.903,0.493223718002702
"Fosb",1.60024461124518e-05,-0.639901455113831,0.33,0.453,0.496923959129965
"Vmp1",1.64360419412984e-05,0.276912715266344,0.515,0.352,0.510388410403139
"Ptov1",1.7072773192796e-05,-0.253889570014271,0.698,0.788,0.530160825955895
"Reg3g",1.86850611683663e-05,0.35931754261926,0.177,0.064,0.580227204461278
"Rab3c",2.02208025590093e-05,-0.539847035170606,0.378,0.5,0.627916581864915
