"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Psph",2.8144828015959e-16,0.331119110295861,0.613,0.373,8.73981344379576e-12
"Cth",2.97150838267706e-16,0.350763696365037,0.824,0.67,9.22742498072708e-12
"Gm42418",4.58152750127244e-16,0.662239777771344,0.887,0.77,1.42270173497013e-11
"Ero1l",5.27475312050367e-16,0.460652460456938,0.796,0.598,1.63796908651000e-11
"Ube2s",8.73288119265824e-16,0.354254708289435,0.852,0.747,2.71182159675616e-11
"Eif4ebp1",1.09408863281952e-15,0.309942086596546,0.912,0.815,3.39747343149446e-11
"Ccnb2",1.41384921059507e-15,0.325736973142694,0.371,0.156,4.39042595366088e-11
"H2afz",4.1969246639119e-15,0.277329506408073,0.997,1,1.30327101588456e-10
"Anxa2",7.62862747074462e-15,0.329027697407548,0.84,0.645,2.36891768849033e-10
"Clca3b",1.02375209326038e-14,-0.390362188847655,0.83,0.924,3.17905737520145e-10
"Pdgfa",1.10182120299393e-14,-0.287982893280606,0.899,0.954,3.42148538165704e-10
"Clca4b",1.28576397581049e-14,-0.34126717089597,0.472,0.662,3.99268287408432e-10
"Hspa5",2.95071393622082e-14,0.32661339063279,0.925,0.863,9.16285198614652e-10
"Cdkn1a",6.69125660384396e-14,0.323204805187846,0.491,0.272,2.07783591319166e-09
"Top2a",1.37131503078214e-13,0.401193841048142,0.459,0.257,4.25834456508777e-09
"mt.Co1",1.56982646669002e-13,0.278702668888356,1,1,4.87478212701252e-09
"Cdca3",7.25585236591365e-13,0.287495709063394,0.497,0.274,2.25315983518717e-08
"Hsp90b1",8.86903787800249e-13,0.27820617888379,0.943,0.899,2.75410233225611e-08
"Phf10",2.604244803664e-12,0.258082906700002,0.623,0.42,8.08696138881781e-08
"Wars",3.22320780983603e-12,0.254552354620521,0.538,0.334,1.00090272118838e-07
"Pclaf",7.98443877754518e-12,0.520749037162588,0.509,0.313,2.4794077735911e-07
"Ly6c1",1.43805684515726e-11,0.495451145678986,0.368,0.196,4.46559792126683e-07
"Gdf15",7.70116792594598e-11,0.250967902859289,0.487,0.287,2.39144367604401e-06
"St3gal4",1.32191196689053e-10,0.28464228029948,0.44,0.254,4.10493323078516e-06
"Psmb9",1.3365063488886e-10,0.439099665545307,0.456,0.287,4.15025316520376e-06
"Gm26917",3.12491874428683e-10,0.766773973567822,0.597,0.41,9.70381017663389e-06
"Tuba1b",5.46475827113303e-10,0.293104490865789,0.881,0.772,1.69697138593494e-05
"H2.D1",5.64071153792336e-10,0.344145212205874,0.921,0.914,1.75161015387134e-05
"H2.T23",8.12854173744346e-10,0.257964262311207,0.421,0.251,2.52415606572832e-05
"Bst2",8.43982329961588e-10,0.305938853500669,0.594,0.427,2.62081832922972e-05
"H2.K1",1.30934745415437e-09,0.254467455161171,0.959,0.957,4.06591664938556e-05
"Lypd8",4.95767489105613e-09,0.47515821617046,0.962,0.973,0.000153950678391966
"Dynll1",1.36893126079769e-08,0.258082362899013,0.912,0.873,0.000425094224415505
"Irf8",1.08594315450536e-07,0.327306190802905,0.689,0.581,0.00337217927768549
"Lgals9",1.15876173151876e-07,0.295858035345343,0.868,0.826,0.0035983028048852
"Ttr",1.28916549398224e-07,-0.258264212901389,0.648,0.763,0.00400324560846304
"Ceacam10",5.76774169011259e-06,-0.388028747691985,0.28,0.401,0.179105682703066
"Fabp1",1.48032412841299e-05,0.696048045273149,0.664,0.529,0.459685051596085
"Gsta1",4.55139724281351e-05,0.275556850228528,0.387,0.258,1
"Tff3",0.00615122703599813,0.360012223929186,0.497,0.403,1
"Chgb",0.0230759555915366,0.43271079921276,0.255,0.186,1
"Itln1",0.0286303353145955,-0.61309948521865,0.459,0.491,1
